age,workclass,education,marital_status,occupation,relationship,race,hours_per_week,native_country,income,Sex
37,2,15,1,10,0,4,50,39,1,1
49,1,4,1,5,0,4,40,39,0,1
19,1,7,2,7,3,4,40,39,0,0
31,1,9,3,7,3,2,40,39,0,1
26,1,10,1,2,0,4,40,39,0,1
44,1,10,1,12,0,4,55,39,0,1
38,1,10,1,7,5,4,40,39,0,0
33,2,9,1,12,0,4,60,39,0,1
24,0,9,2,8,4,2,37,39,0,0
18,1,8,3,7,3,4,20,39,0,1
32,1,11,4,13,4,2,40,39,0,0
27,1,9,0,0,1,4,40,39,0,0
28,3,14,1,3,0,2,40,22,0,1
30,2,11,3,2,1,4,40,39,0,1
33,1,9,3,7,1,2,38,39,0,1
74,1,14,0,12,1,4,10,39,0,0
36,1,9,3,2,1,1,70,35,0,1
36,1,12,1,13,0,4,55,39,0,1
39,1,13,0,3,4,4,45,39,0,0
25,2,13,3,12,1,4,80,39,0,1
21,1,9,2,4,3,4,40,39,0,1
39,3,11,3,3,4,4,50,39,0,0
38,1,10,0,10,1,4,32,39,0,0
20,1,9,3,12,1,1,25,39,0,0
51,1,9,0,2,1,4,40,39,0,1
21,1,9,3,0,4,4,40,39,0,0
36,1,10,3,10,1,4,40,39,0,0
50,1,9,2,7,4,2,40,39,0,0
38,1,9,1,3,0,4,55,39,1,1
25,3,13,3,10,1,4,40,39,0,0
23,1,10,3,12,3,4,15,39,0,0
36,1,13,1,3,0,4,55,39,1,1
41,1,13,1,10,0,4,40,10,0,1
34,1,14,3,3,1,4,50,39,0,0
19,3,10,3,7,3,4,10,39,0,1
18,1,6,3,7,3,4,3,39,0,0
36,1,6,0,12,3,4,40,39,0,1
29,1,10,3,2,3,4,45,39,0,1
23,1,9,3,3,1,4,32,39,0,0
35,1,9,1,5,0,4,40,39,0,1
35,1,9,3,14,3,4,40,39,0,1
40,1,9,1,14,0,4,40,39,0,1
22,1,10,3,14,3,1,40,39,0,1
19,3,10,3,0,3,4,15,39,0,0
70,1,7,1,14,0,4,40,39,0,1
38,1,10,0,14,1,2,55,39,0,1
35,1,10,1,12,0,4,50,39,0,1
25,1,10,3,7,3,4,35,39,0,0
39,1,10,1,2,0,4,45,39,1,1
50,1,16,1,10,0,2,37,27,1,1
43,1,12,1,10,0,4,50,39,0,1
37,3,10,1,0,0,4,40,30,1,1
29,0,6,2,8,4,4,12,39,0,0
20,1,9,3,7,3,2,40,39,0,1
21,1,10,3,0,1,4,40,39,0,0
47,1,9,1,5,5,2,40,39,0,0
44,1,12,0,13,4,4,40,39,0,0
25,1,7,3,7,1,4,40,39,0,1
43,3,16,3,10,1,4,40,39,0,0
46,3,11,1,0,0,4,40,39,1,1
42,1,10,1,6,0,4,60,39,0,1
46,3,14,0,10,1,0,40,39,0,1
22,1,10,3,7,1,4,30,39,0,0
49,1,9,1,14,0,2,40,39,0,1
21,1,9,1,6,0,4,50,39,0,1
53,1,14,1,0,5,4,40,39,1,0
43,1,10,0,2,4,4,42,39,0,1
22,1,9,3,7,3,4,50,39,0,1
28,1,11,3,0,3,4,40,39,0,0
25,1,10,3,13,4,4,24,39,0,0
40,1,13,1,3,0,1,40,2,1,1
50,1,10,1,13,0,4,45,39,1,1
48,2,10,0,12,4,4,65,39,1,1
30,1,9,1,6,0,4,40,39,0,1
33,1,9,1,7,4,2,38,39,0,0
34,1,10,1,2,0,1,40,30,0,1
42,1,13,1,0,0,1,40,39,1,1
48,2,10,1,3,0,1,65,39,0,1
29,1,9,1,6,0,4,40,39,0,1
33,1,6,3,5,1,4,40,39,0,1
44,1,11,1,14,5,4,25,39,0,0
49,1,9,1,6,0,4,45,39,0,1
25,1,9,1,5,0,4,40,39,0,1
33,1,13,3,3,1,4,40,39,0,0
38,1,10,1,12,0,4,60,39,0,1
20,1,9,3,12,1,4,38,39,0,0
44,1,9,3,5,1,4,50,39,0,1
45,1,13,1,14,0,4,40,39,1,1
27,2,9,3,12,1,4,50,39,0,1
18,1,9,3,6,3,4,40,39,0,1
38,1,9,0,2,4,4,50,39,0,1
45,1,7,1,2,0,4,42,39,0,1
64,1,3,4,7,1,2,16,39,0,0
34,1,13,3,12,1,4,35,39,0,0
45,2,13,1,14,0,4,40,39,1,1
42,2,9,0,2,1,4,40,39,0,1
26,1,6,3,0,1,2,20,39,0,1
27,1,11,3,2,2,4,40,39,0,1
21,1,10,3,12,2,4,40,39,0,0
23,0,10,3,8,3,4,30,39,0,1
47,1,10,1,2,0,4,40,39,0,1
20,3,10,3,0,3,4,40,39,0,0
46,3,13,1,10,0,4,38,39,1,1
35,0,9,1,8,5,2,40,39,0,0
28,1,10,3,13,3,4,24,39,0,0
21,1,10,3,12,3,4,40,39,0,0
36,1,9,3,6,1,4,40,39,0,1
29,1,16,0,10,1,4,60,39,1,0
38,1,13,1,3,0,4,40,27,1,1
37,1,13,1,3,0,4,50,39,1,1
81,2,2,4,12,2,4,45,25,0,1
41,1,10,0,3,1,4,40,39,0,0
29,1,13,3,12,3,4,40,39,0,0
30,2,12,0,0,1,4,40,39,0,0
25,1,9,3,0,1,4,40,39,0,1
42,3,9,3,0,4,4,40,39,0,0
30,1,9,0,14,3,2,40,39,0,1
65,0,9,1,8,0,4,20,39,0,1
18,1,9,3,7,3,4,35,39,0,1
30,1,10,3,11,3,4,48,39,0,1
61,1,12,1,3,0,4,42,39,0,1
21,1,9,3,6,1,4,45,39,0,1
53,1,9,1,6,0,4,48,39,0,1
60,1,4,2,9,4,2,15,39,0,0
47,1,6,1,2,0,4,40,39,0,1
48,1,10,0,0,1,2,40,39,0,1
32,1,13,3,10,4,4,40,39,0,0
25,0,14,3,8,1,4,35,1,0,0
31,1,13,3,10,4,4,40,39,0,1
33,3,14,3,10,1,4,30,39,0,1
27,2,9,1,4,0,4,50,39,0,1
44,1,9,0,0,4,4,40,39,1,0
37,1,10,1,6,0,4,40,39,0,1
34,1,9,0,5,1,2,40,39,0,1
51,3,10,1,10,0,4,40,39,1,1
51,1,14,0,11,4,4,40,39,0,1
25,3,13,1,10,0,4,60,39,0,1
25,1,13,3,7,1,2,24,22,0,0
29,3,13,1,10,0,4,50,39,1,1
36,2,9,3,4,1,4,70,39,1,1
55,1,9,0,6,1,4,40,39,0,0
39,1,13,0,12,4,4,40,39,0,0
31,1,6,0,5,1,4,40,39,0,1
31,1,15,1,13,0,1,40,18,0,1
51,2,11,3,0,3,4,40,39,0,0
62,1,9,3,0,1,4,32,39,0,0
27,1,13,0,3,1,4,52,39,0,1
23,1,10,3,0,3,4,30,39,0,1
35,2,5,1,2,0,4,50,39,0,1
46,1,12,3,10,4,4,36,39,0,0
45,2,13,0,3,4,4,50,39,1,1
27,1,9,1,5,0,4,40,39,0,1
46,1,9,1,12,0,4,40,39,1,1
22,1,7,1,0,5,4,20,39,0,0
37,3,10,0,10,4,4,30,39,0,0
42,1,10,1,3,0,4,40,33,0,1
45,1,9,0,6,4,4,40,39,0,0
33,3,11,1,10,0,4,40,39,0,1
46,1,11,1,6,4,4,40,39,0,1
24,1,9,3,14,3,4,50,39,0,1
56,1,9,2,2,1,4,40,39,0,0
34,1,10,3,10,1,4,12,39,1,0
50,1,9,1,6,0,4,40,39,1,1
48,2,13,1,3,0,4,50,39,1,1
45,1,7,1,7,5,4,36,39,0,0
41,3,10,0,0,1,4,40,39,0,0
66,1,10,1,3,0,4,24,39,0,1
63,0,15,1,8,0,4,40,39,0,1
35,1,9,1,5,0,4,35,39,0,1
22,1,10,3,0,3,4,40,39,0,0
58,1,10,1,12,0,4,45,39,1,1
24,1,9,3,5,3,4,48,39,0,0
34,1,10,0,10,4,4,6,39,0,0
33,3,14,3,10,1,4,50,39,0,0
33,2,9,1,14,0,4,60,39,0,1
17,1,7,3,7,3,4,15,39,0,0
27,1,13,1,12,2,4,40,39,1,1
20,2,10,3,0,3,4,20,39,0,0
30,1,4,0,14,1,4,40,39,0,1
22,1,13,3,10,1,4,40,39,0,1
20,1,12,3,7,1,4,40,39,0,0
64,3,3,0,7,1,4,45,27,0,0
38,1,13,0,7,1,2,60,27,0,0
46,3,9,1,0,0,2,80,39,1,1
17,1,6,3,7,3,4,20,39,0,1
45,1,2,1,6,0,4,40,25,0,1
27,1,13,3,3,3,4,40,39,0,0
45,2,11,0,12,4,4,30,39,0,0
26,2,9,0,3,1,4,78,39,1,1
44,3,13,0,10,4,4,45,39,0,1
35,1,5,3,3,1,4,40,39,0,0
24,0,9,1,8,5,4,40,39,0,0
56,1,13,1,10,4,4,40,39,0,0
47,1,14,0,13,1,4,40,39,0,1
32,1,13,1,5,0,4,50,39,1,1
55,0,12,1,8,1,4,5,39,0,0
35,2,13,1,3,0,4,50,39,1,1
37,1,9,1,2,0,4,68,39,0,1
33,1,9,1,12,5,4,45,39,0,0
34,1,9,0,14,1,4,50,39,0,1
24,1,10,3,5,3,4,40,39,0,1
25,1,9,3,0,1,4,40,39,0,0
31,2,9,3,2,1,4,45,39,0,1
38,1,11,1,2,0,4,40,39,0,1
30,1,13,1,12,0,4,40,25,1,1
35,1,9,1,2,0,4,32,39,0,1
67,0,13,0,8,1,4,60,39,0,0
34,1,13,1,10,5,4,40,39,0,0
46,1,9,1,0,5,4,40,39,0,0
19,3,10,3,12,3,4,16,39,0,0
26,1,12,3,7,3,2,15,39,0,0
28,1,10,3,10,1,2,40,39,0,1
47,1,10,1,2,0,4,40,39,0,1
49,3,14,1,0,0,4,40,21,1,1
44,1,13,1,10,0,4,40,39,1,1
30,1,9,3,9,3,4,40,12,0,0
18,1,10,3,7,3,1,16,39,0,1
81,0,15,1,8,0,4,24,39,1,1
43,3,10,3,7,1,4,40,39,0,0
35,1,8,3,4,1,4,20,39,0,1
58,2,9,1,4,0,4,72,39,0,1
32,1,13,1,10,0,1,40,18,0,1
40,1,9,1,14,0,4,35,39,0,1
32,1,9,3,7,3,2,40,39,0,0
44,1,9,1,7,0,4,25,25,0,1
25,1,10,3,12,3,4,40,39,0,0
42,1,9,0,6,1,4,40,39,0,1
27,1,9,3,14,3,4,40,39,0,1
62,0,6,1,8,0,4,40,39,0,1
31,2,9,3,12,1,2,40,27,0,1
33,3,13,3,10,2,2,40,39,0,0
50,2,10,1,2,0,4,55,39,0,1
46,1,11,1,10,0,4,60,39,0,1
22,1,12,3,7,4,4,35,39,0,0
52,1,9,3,7,4,4,45,39,0,0
41,2,11,0,4,1,4,40,39,0,1
19,1,8,3,7,2,4,30,39,0,0
45,3,13,0,3,4,2,60,39,0,0
51,2,8,1,7,0,4,99,39,0,1
69,0,12,0,8,4,4,1,39,0,0
45,2,13,1,10,0,4,30,39,0,1
48,1,10,0,0,1,4,50,39,0,0
42,1,9,3,12,3,4,40,39,0,0
19,3,10,3,0,3,4,10,39,0,0
39,2,9,1,12,0,4,70,39,0,1
46,1,9,1,6,0,4,50,39,1,1
36,1,10,0,10,4,4,45,39,0,0
21,1,9,3,2,4,4,35,39,0,1
41,1,15,1,3,0,4,40,39,1,1
17,1,7,3,7,3,4,20,39,0,0
29,1,9,1,6,0,4,40,39,0,1
52,1,10,0,0,1,4,60,39,0,0
33,1,12,1,12,0,4,40,25,0,1
38,1,14,3,3,4,2,35,39,0,0
42,1,13,1,12,0,4,40,39,1,1
24,3,12,1,0,0,4,30,39,0,1
59,1,10,1,3,0,4,60,39,1,1
42,2,9,1,14,0,4,96,39,0,1
54,2,13,1,2,0,4,50,39,0,1
26,1,12,1,2,2,1,40,27,0,0
50,1,9,1,5,0,4,40,39,1,1
42,1,11,1,7,0,4,45,39,0,1
31,1,13,4,7,1,4,30,39,0,0
56,1,9,3,10,1,4,45,39,0,0
28,3,12,1,0,5,4,40,39,1,0
34,1,9,1,0,0,4,45,39,1,1
28,1,9,3,14,1,4,40,39,0,0
41,1,13,1,2,0,1,40,27,1,1
34,1,12,1,2,0,4,65,39,0,1
26,1,14,3,10,1,4,55,39,1,1
25,1,11,0,0,4,4,40,39,0,0
48,2,10,1,2,0,4,40,39,0,1
47,1,10,0,0,1,4,40,39,0,0
17,1,7,3,7,2,4,20,39,0,0
44,1,3,1,6,0,4,40,25,0,1
46,3,10,0,14,1,4,40,39,0,0
32,0,13,0,8,1,4,50,39,0,1
42,3,10,1,14,0,2,40,39,0,1
33,2,13,0,12,1,4,50,39,1,1
61,1,9,0,7,1,2,40,39,0,0
47,1,13,1,2,0,4,40,39,0,1
62,1,6,1,2,0,2,40,39,0,1
62,2,13,1,3,0,4,40,39,0,1
19,0,10,3,8,3,4,40,39,0,0
33,1,13,1,10,0,4,40,39,0,1
39,3,13,1,10,5,4,42,39,0,0
17,1,7,3,5,3,4,10,39,0,1
58,1,10,1,3,0,4,40,39,0,1
35,2,13,2,10,1,4,50,39,0,0
55,0,4,0,8,4,4,40,39,0,0
32,1,10,1,2,0,4,40,39,0,1
19,2,9,3,12,3,4,40,39,0,1
41,1,9,1,6,0,4,40,39,0,1
24,1,9,0,7,4,4,40,39,0,0
52,0,9,1,8,0,4,35,39,0,1
48,3,13,1,10,0,4,40,39,0,1
32,1,10,0,10,1,4,30,39,0,0
47,3,9,0,0,4,4,35,39,0,0
38,1,15,1,12,5,4,40,39,0,0
18,1,9,3,5,3,2,40,39,0,1
25,1,9,1,2,0,4,40,39,0,1
36,1,13,1,10,5,4,32,39,1,0
40,1,11,0,10,1,4,20,39,0,0
56,2,7,1,2,0,4,20,39,0,1
50,1,11,0,10,4,4,40,39,1,0
32,3,9,1,11,0,4,40,39,0,1
41,1,11,1,2,0,4,43,39,1,1
28,1,10,3,0,1,4,52,39,0,0
53,1,10,1,3,0,4,55,39,0,1
26,0,11,1,8,5,4,40,39,0,0
21,1,10,3,7,3,4,20,39,0,1
29,1,9,1,14,0,4,40,39,0,1
43,2,13,1,12,0,4,45,39,1,1
45,1,10,1,12,0,4,45,39,0,1
35,0,5,1,8,5,4,35,39,0,0
36,1,9,0,10,3,4,40,39,1,0
25,1,9,3,12,2,4,50,39,0,0
38,1,10,1,5,0,2,40,39,0,1
30,3,10,0,0,4,4,40,39,0,0
41,3,9,1,2,0,4,40,39,0,1
27,1,10,1,3,0,4,40,39,0,1
64,1,10,1,3,0,4,20,39,0,1
41,2,9,1,14,0,4,45,39,0,1
51,1,3,2,6,4,4,40,25,0,0
61,3,2,1,7,0,4,40,25,0,1
52,1,4,0,9,3,2,16,39,0,0
40,1,12,1,12,0,4,60,39,1,1
20,1,9,3,5,3,4,40,39,0,1
52,3,14,1,10,0,4,40,39,0,1
50,1,10,1,13,0,4,40,39,1,1
49,1,13,0,3,4,4,40,39,1,0
36,3,13,3,10,4,2,40,39,0,0
33,1,14,3,3,4,4,40,39,0,1
40,1,9,1,10,0,0,50,39,0,1
45,1,13,1,3,0,4,50,39,1,1
22,1,10,3,2,3,4,35,39,0,0
47,1,14,1,10,5,4,2,39,1,0
24,1,9,3,12,1,4,30,39,0,1
19,1,10,3,12,1,4,30,39,0,0
40,1,9,0,2,1,4,40,39,0,0
40,1,10,3,13,1,4,50,39,1,0
43,2,15,1,10,0,3,35,39,1,1
63,3,13,1,14,0,4,40,4,0,1
18,1,7,3,7,3,4,20,39,0,0
19,1,2,3,6,2,4,40,25,0,1
49,2,9,1,3,0,4,45,39,0,1
27,1,14,1,3,0,4,45,39,1,1
49,3,14,0,3,1,4,40,39,0,0
60,1,9,1,2,0,4,50,39,0,1
71,0,9,1,8,0,4,40,39,0,1
34,1,9,1,14,0,4,40,39,0,1
29,1,13,1,10,5,4,46,39,1,0
30,1,10,1,12,0,4,44,39,0,1
46,1,9,3,5,3,4,17,39,0,1
32,2,11,1,2,0,4,40,39,0,1
25,1,9,3,2,1,4,75,39,0,1
25,1,14,3,10,4,4,45,27,0,1
22,1,10,1,7,5,4,40,39,1,0
32,1,10,1,14,0,4,50,39,0,1
40,1,16,1,10,5,4,30,39,1,0
20,1,9,3,2,3,4,30,39,0,1
34,1,9,0,3,1,4,48,39,0,0
40,1,10,3,3,1,4,50,39,0,1
34,3,11,3,0,4,4,40,39,0,0
19,1,6,3,5,3,4,25,39,0,1
53,1,6,1,2,0,2,40,39,0,1
42,3,10,1,0,0,4,40,39,1,1
38,1,14,1,3,0,4,65,39,1,1
41,1,9,1,2,0,4,60,39,1,1
64,0,15,1,8,0,4,16,39,0,1
30,3,10,3,10,1,4,40,39,0,1
20,1,7,1,4,3,4,40,25,0,1
19,1,9,3,7,3,4,30,39,0,0
20,1,9,3,12,2,4,60,39,0,1
35,1,13,1,3,0,4,45,39,0,1
33,2,9,1,2,0,4,40,39,0,1
38,3,10,0,3,4,4,38,39,0,0
50,2,10,1,3,5,4,30,39,0,0
23,1,9,0,7,3,4,10,39,0,0
30,3,10,3,0,3,4,10,39,0,0
33,1,13,2,3,4,2,40,39,0,0
48,1,9,0,6,1,4,40,39,0,1
43,1,13,0,10,4,4,24,28,0,0
33,1,10,3,13,1,2,40,30,0,1
50,3,14,1,3,0,2,45,39,1,1
23,1,10,1,0,0,4,40,39,1,1
36,3,10,0,5,1,4,50,39,0,1
50,3,9,0,0,4,4,46,39,0,0
26,1,9,1,12,5,4,20,39,0,0
37,1,9,1,4,0,4,40,39,0,1
43,1,9,1,6,0,4,40,39,0,1
38,2,10,1,14,0,4,40,39,0,1
42,1,4,1,5,0,4,30,25,0,1
44,1,13,1,3,0,1,40,39,0,1
28,2,9,1,2,0,4,40,39,0,1
51,1,10,4,0,1,4,40,39,0,0
51,1,9,1,2,0,4,40,39,0,1
49,1,13,1,3,0,4,40,39,0,1
31,1,10,3,0,4,4,40,39,0,0
23,1,10,3,4,1,4,30,39,0,1
40,3,10,0,12,1,4,40,39,0,0
66,2,4,1,3,0,4,50,39,0,1
17,1,7,3,7,1,4,20,39,0,0
37,1,10,1,2,0,4,40,39,1,1
69,1,15,1,10,0,4,3,39,0,1
23,1,13,3,0,1,4,40,39,0,0
38,3,9,1,3,0,4,42,39,1,1
37,3,9,1,2,0,4,40,39,0,1
38,1,10,0,12,1,4,40,39,0,0
38,1,5,1,4,0,4,54,25,0,1
37,3,13,3,10,1,4,40,39,0,0
37,2,9,1,3,0,4,50,39,1,1
23,1,5,3,4,4,4,70,39,0,1
17,1,6,3,7,3,4,15,39,0,0
48,1,13,1,10,0,4,35,39,0,1
17,1,7,3,0,3,4,23,39,0,0
35,1,10,1,3,0,4,40,39,1,1
68,0,10,1,8,5,4,12,39,1,0
35,2,13,1,2,0,4,45,39,0,1
53,1,13,1,3,0,4,60,39,1,1
43,1,9,1,6,0,4,48,39,0,1
36,1,14,3,10,3,4,40,39,0,1
24,1,9,2,7,4,2,40,39,0,0
45,1,10,1,14,0,4,48,39,0,1
56,1,9,3,0,1,4,38,39,0,0
36,1,9,1,2,0,4,45,39,1,1
22,1,10,3,10,3,4,50,39,0,1
33,1,9,3,7,3,2,36,39,0,1
48,1,9,3,7,1,4,32,3,0,0
20,1,10,3,7,3,4,30,39,0,0
47,1,7,1,2,0,4,40,5,0,1
20,1,10,3,7,1,4,25,39,0,0
44,3,13,0,3,1,2,40,39,0,0
45,2,13,1,4,0,4,77,39,0,1
45,3,14,1,10,0,4,37,39,1,1
27,3,13,3,10,1,2,40,39,0,1
41,1,9,1,2,0,4,72,39,1,1
20,1,9,3,4,1,4,55,39,0,1
50,1,9,1,10,0,4,40,39,1,1
31,3,14,3,13,1,4,40,39,0,1
49,2,9,3,2,1,4,30,39,0,1
44,1,14,1,0,0,4,40,39,0,1
49,1,9,0,2,1,4,50,39,0,1
28,3,13,3,10,1,4,52,39,0,1
33,1,12,0,6,4,0,40,39,0,0
35,1,10,0,6,4,2,55,39,0,0
17,1,7,3,12,3,4,20,39,0,0
25,1,9,1,5,0,4,40,39,0,1
41,1,9,0,2,4,4,40,39,0,0
30,1,14,3,13,4,4,45,26,0,1
48,1,11,1,7,0,1,56,30,1,1
61,3,10,1,0,0,4,35,39,0,1
41,1,9,2,2,1,4,40,39,0,1
36,1,9,3,13,1,4,50,39,0,1
24,3,10,3,11,1,4,40,39,0,1
27,1,9,3,0,3,2,40,39,0,1
18,1,7,3,10,3,4,2,39,0,0
20,1,10,3,10,3,4,15,39,0,0
18,1,10,3,7,3,4,12,39,0,1
23,1,9,1,2,0,4,40,39,0,1
38,3,10,1,3,5,2,40,38,0,0
36,1,10,0,0,4,4,40,39,0,0
28,2,13,3,3,1,4,50,39,0,1
47,1,10,1,2,0,4,40,27,0,1
35,1,13,1,3,0,4,40,39,1,1
38,3,13,1,11,0,4,60,39,0,1
47,3,10,1,0,0,2,40,39,1,1
26,1,7,0,2,1,4,40,39,0,0
31,3,10,0,11,1,4,40,39,1,1
46,1,10,0,0,4,2,35,38,0,0
49,1,10,3,3,4,4,40,39,0,0
19,1,9,3,12,3,4,30,39,0,0
45,2,10,1,4,0,4,50,39,0,1
70,2,10,1,13,0,4,20,39,0,1
19,1,10,3,0,3,4,20,39,0,0
46,1,11,1,2,0,4,50,39,0,1
20,1,10,3,14,3,4,35,39,0,1
17,1,7,3,7,2,4,22,39,0,0
43,1,10,1,3,0,4,49,39,1,1
19,1,10,3,7,3,4,15,39,0,0
37,1,9,1,2,0,4,40,39,0,1
51,1,9,4,10,4,4,40,39,0,0
40,3,13,1,10,0,4,40,39,1,1
24,1,10,3,2,3,4,60,1,0,1
31,1,12,1,10,0,4,40,39,0,1
27,1,9,3,7,4,2,40,39,0,0
30,2,9,1,2,0,4,40,39,0,1
28,1,12,3,0,3,4,32,39,0,1
25,1,9,3,2,3,2,50,39,0,1
22,1,13,3,12,1,4,20,39,0,0
21,3,10,3,3,3,4,40,39,0,1
67,0,10,1,8,0,4,6,39,0,1
35,2,13,3,3,1,4,60,39,1,0
54,3,9,1,3,0,4,56,39,0,1
36,1,9,1,6,0,4,40,39,0,1
29,1,13,1,12,0,4,40,39,0,1
55,1,9,0,14,1,4,40,39,0,1
56,3,14,0,0,4,4,40,39,0,0
19,1,10,3,7,3,2,25,39,0,1
58,1,9,4,0,1,4,40,39,1,0
35,1,9,0,0,4,4,40,39,0,0
44,1,6,2,6,4,2,40,39,0,0
40,2,9,1,3,0,4,40,39,0,1
18,1,9,3,7,3,4,20,39,0,0
71,2,9,1,4,0,0,35,39,0,1
51,3,9,1,3,0,4,57,39,1,1
27,0,9,3,8,3,2,40,39,0,1
20,1,8,3,7,3,4,35,39,0,1
33,0,7,3,8,1,4,40,39,0,0
34,1,11,0,13,4,2,40,39,0,0
28,1,11,1,7,0,4,40,39,1,1
23,1,10,3,0,1,4,24,11,0,0
42,1,15,0,10,1,4,39,39,1,0
19,0,9,3,8,3,2,10,39,0,1
38,3,14,0,10,1,2,40,22,0,1
22,1,9,3,0,4,4,40,39,0,0
36,1,11,0,0,4,2,54,39,0,0
30,3,10,3,0,3,2,40,39,0,0
54,1,10,3,3,1,4,45,39,1,0
58,1,6,3,7,1,4,40,39,0,1
39,1,11,1,7,0,4,40,39,0,1
62,3,9,4,0,1,4,38,39,0,0
51,1,9,0,10,4,4,40,39,0,1
52,1,10,0,3,1,4,50,39,0,0
25,1,9,3,12,3,4,30,39,0,0
26,1,13,3,0,1,4,40,39,0,0
26,1,6,1,2,3,2,40,39,0,1
59,3,13,3,3,1,2,40,28,0,0
21,1,9,3,4,2,4,50,39,0,1
45,1,14,1,13,0,4,18,39,1,1
26,1,9,1,2,0,4,36,39,0,1
68,2,6,4,4,4,4,20,39,0,1
60,1,9,1,7,0,4,40,39,1,1
65,1,9,1,12,0,4,18,39,0,1
41,1,14,0,3,4,4,45,39,0,0
34,1,9,1,14,0,4,50,39,0,1
28,1,9,1,0,0,2,40,39,0,1
40,1,11,3,0,1,4,40,39,0,0
57,1,14,1,10,0,4,60,39,1,1
37,1,7,1,2,0,4,50,39,0,1
34,1,6,0,6,1,2,60,39,0,1
21,0,7,1,8,5,4,56,39,0,0
57,3,13,1,13,0,4,48,39,1,1
51,1,9,3,4,1,4,60,27,0,1
56,1,13,1,0,0,4,40,39,1,1
32,1,10,3,3,1,4,60,39,0,1
18,1,10,3,12,3,4,15,39,0,1
48,1,11,1,10,1,4,40,39,0,1
46,1,13,1,10,0,4,40,27,1,1
41,3,15,1,10,0,4,50,18,1,1
33,1,9,1,14,0,4,20,39,0,1
33,1,9,3,5,3,4,40,39,0,1
47,1,3,1,6,2,4,40,25,0,1
40,1,9,0,0,4,4,38,39,0,0
42,1,9,1,6,0,4,40,25,0,1
51,1,7,1,5,0,4,40,39,0,1
44,1,10,0,0,4,4,57,39,0,0
37,1,9,2,13,4,4,40,39,0,0
25,1,7,3,6,3,2,40,39,0,0
52,1,9,0,12,1,4,45,39,0,1
28,1,9,3,0,1,4,40,39,0,0
34,1,13,1,12,0,4,50,39,0,1
37,3,12,1,3,5,4,40,39,1,0
31,1,9,1,6,0,4,45,39,0,1
35,1,10,0,12,1,4,35,39,0,0
25,1,10,3,0,3,4,40,39,0,0
38,1,9,0,3,1,4,40,39,0,1
43,2,9,3,4,1,4,60,39,0,1
22,1,10,3,2,2,1,40,40,0,0
18,1,7,3,7,3,4,20,39,0,1
26,1,9,3,0,1,4,40,39,0,0
36,1,9,1,14,0,4,60,39,1,1
43,1,9,0,12,1,4,20,39,0,1
21,1,10,3,0,1,4,25,39,0,0
62,3,10,4,11,1,4,40,39,0,0
26,1,9,1,2,0,4,40,39,0,1
54,2,13,1,3,0,4,40,39,1,1
18,1,7,3,12,3,4,20,39,0,0
65,2,9,1,12,0,4,55,39,0,1
31,1,5,3,7,4,4,20,39,0,0
56,1,5,0,12,4,4,40,39,0,0
50,1,13,1,3,0,4,50,39,1,1
22,1,13,3,0,3,4,35,39,0,0
36,3,10,1,11,0,4,48,39,0,1
48,1,16,1,10,0,1,40,18,1,1
30,1,9,1,7,5,4,30,39,0,0
35,1,10,1,13,0,4,45,39,0,1
37,2,9,1,14,0,4,30,39,0,1
32,0,9,1,8,0,4,5,39,0,1
56,1,14,1,3,5,4,50,39,0,0
29,0,9,3,8,1,4,35,39,0,1
41,1,12,0,12,4,4,40,39,0,1
38,3,9,3,7,1,4,40,39,0,1
34,1,5,2,6,4,4,35,5,0,0
36,0,11,0,8,3,4,50,39,0,1
42,1,11,0,10,1,4,40,39,0,0
33,1,9,1,4,0,4,50,39,0,1
21,1,9,3,10,3,4,30,39,0,0
69,3,6,1,14,0,4,10,39,0,1
32,1,12,3,12,1,2,46,38,0,0
50,1,9,1,2,0,4,40,39,0,1
40,1,8,1,7,0,4,40,27,0,1
45,1,9,0,7,1,4,40,39,0,0
31,1,9,1,0,0,4,35,39,0,1
24,1,13,1,10,5,4,40,39,0,0
28,1,13,3,10,1,4,60,39,1,1
21,1,12,3,7,3,4,5,39,0,0
43,2,11,0,3,1,4,25,39,0,1
22,1,9,3,12,1,4,25,39,0,0
21,2,10,3,13,1,4,25,39,0,1
37,1,10,1,14,0,4,45,39,0,1
34,1,10,0,7,4,2,40,39,0,0
43,1,10,0,6,4,2,38,39,0,0
25,1,10,3,10,1,4,40,39,0,0
43,1,7,1,5,0,4,40,39,0,1
23,1,7,1,7,0,4,40,39,0,1
33,1,9,2,6,4,2,40,39,0,0
51,3,13,1,3,0,4,35,39,1,1
64,1,13,3,12,4,4,40,29,0,0
35,1,10,3,3,1,4,50,39,0,1
32,1,13,1,3,0,4,48,39,1,1
20,1,10,3,7,3,4,40,39,0,0
66,2,9,1,14,0,4,50,39,1,1
31,1,10,3,2,1,4,40,21,0,1
22,1,10,3,7,3,4,24,39,0,0
32,1,15,3,10,1,4,40,39,0,1
23,1,12,3,12,3,4,40,39,0,0
21,1,10,3,0,3,4,40,39,0,1
36,1,9,1,7,5,1,2,36,0,0
24,1,9,3,5,1,4,40,39,0,1
20,0,10,3,8,3,4,5,39,0,0
30,1,10,1,6,0,4,30,39,0,1
17,0,6,3,8,3,4,20,39,0,1
17,0,7,3,8,3,2,8,39,0,1
